Transcript	Intron	Five_p_Score	Three_p_Score	
CNAG_06440	13	8.68007054674	12.6523402523	
CNAG_06440	14	5.30538597205	11.3968796635	
CNAG_06440	15	6.07130647131	13.3321937322	
CNAG_06440	16	5.69925383259	11.0147876815	
CNAG_06440	17	5.51181657848	11.6726631393	
CNAG_06440	18	7.69887396554	11.6930131597	
CNAG_06440	19	5.75818749152	10.6650929318	
CNAG_06440	20	5.80442273776	11.0470221137	
CNAG_06440	21	5.67711301045	13.0547279881	
CNAG_06440	22	7.25925925926	11.3815221815	
CNAG_06440	23	9.31238637905	11.4450685117	
CNAG_06440	24	5.34288427622	13.0351377018	
CNAG_06440	25	6.56920363587	13.4968389635	
CNAG_06440	26	5.49233482567	11.0739384073	
CNAG_06440	27	8.01291547958	10.9785917786	
CNAG_06440	28	9.74706281373	10.9535205535	
CNAG_06440	29	5.38499525166	11.0205942206	
CNAG_06440	30	5.38499525166	14.0907339574	
CNAG_06440	31	5.46970560304	13.0616198616	
CNAG_06440	32	7.63245149912	11.1507258174	
CNAG_06440	33	5.61069054402	10.5280694614	
CNAG_04025	0	4.89008275675	12.6616741283	
CNAG_04025	1	6.22097408764	12.1661646995	
CNAG_04025	2	6.22097408764	11.3743589744	
CNAG_04025	3	5.80393433727	13.1641839642	
CNAG_04028	0	4.59796499796	10.9535205535	
CNAG_04028	1	6.61543888211	11.2887803554	
CNAG_04028	2	6.72001085334	11.6780355447	
CNAG_04028	3	6.6014380681	9.91870845204	
CNAG_04028	4	6.03581603582	9.24531271198	
CNAG_04028	5	5.55664088997	12.5777235111	
CNAG_04028	6	6.6014380681	10.7726495726	
CNAG_04028	7	7.49195495862	11.3834215168	
CNAG_01509	0	5.22431149098	11.3683896351	
CNAG_01509	1	4.89008275675	10.834025234	
CNAG_01509	2	6.4660968661	10.8959978293	
CNAG_01509	3	5.61638854972	11.7359381359	
CNAG_01354	0	5.51181657848	12.908696242	
CNAG_01354	1	5.49233482567	11.2094424094	
CNAG_01354	2	5.44609957943	12.5299145299	
CNAG_01354	3	5.05076651743	13.3471713472	
CNAG_01354	4	5.34288427622	11.5123592457	
CNAG_01354	5	5.4071360738	11.251716185	
CNAG_01354	6	6.84368471035	12.8871523538	
CNAG_01354	7	5.75818749152	12.5473341473	
CNAG_01354	8	6.05128205128	12.8901912902	
CNAG_04152	0	6.00944240944	13.0825125492	
CNAG_04152	1	7.15832315832	10.8340795007	
CNAG_04152	2	7.44110704111	10.6029575363	
CNAG_04152	3	9.05147198481	11.1607651608	
CNAG_04152	4	6.40477547144	13.6412427079	
CNAG_04152	5	5.05076651743	14.0617555284	
CNAG_04152	6	6.56936643603	12.6523402523	
CNAG_04153	0	6.40477547144	13.0070275404	
CNAG_04153	1	6.48726088726	11.6193189527	
CNAG_04150	0	6.3102971103	10.3345543346	
CNAG_04150	1	7.93601953602	11.042300909	
CNAG_04150	2	6.69591642925	13.028300095	
CNAG_01923	0	5.30538597205	12.2853886854	
CNAG_01923	1	4.97115723782	13.9461674128	
CNAG_01923	2	6.42838149505	10.894695428	
CNAG_01923	3	5.34288427622	12.7550671551	
CNAG_01923	4	6.98830552164	12.2439831773	
CNAG_01923	5	4.93219373219	13.3978021978	
CNAG_01923	6	6.44238230905	12.9294803961	
CNAG_01923	7	7.11002577669	10.4986026319	
CNAG_01924	0	5.34288427622	13.3406593407	
CNAG_01924	1	5.05076651743	13.264360331	
CNAG_01924	2	7.03014516348	12.2928232262	
CNAG_01924	3	4.97115723782	12.4436304436	
CNAG_01437	0	5.93124406458	9.69925383259	
CNAG_01437	1	5.55664088997	11.2734771401	
CNAG_01437	2	5.36502509836	12.1746845747	
CNAG_04154	0	5.46970560304	13.4991724325	
CNAG_04154	1	6.26720933388	11.2382037715	
CNAG_04154	2	5.38499525166	12.0908967576	
CNAG_04407	0	6.08563288563	13.0731786732	
CNAG_04407	1	6.40477547144	12.8110161443	
CNAG_04407	2	6.07130647131	11.3684981685	
CNAG_04407	3	5.22431149098	13.4404558405	
CNAG_04407	4	5.67711301045	10.6429521096	
CNAG_04407	5	5.4071360738	10.939628273	
CNAG_04407	6	6.44238230905	12.6733414733	
CNAG_04407	7	6.32272418939	13.6129154796	
CNAG_04407	8	6.36581196581	12.6690001357	
CNAG_04408	0	4.93219373219	12.3680369014	
CNAG_04408	1	5.67711301045	12.8732058065	
CNAG_04408	2	5.80393433727	13.1589200923	
CNAG_04408	3	5.80442273776	10.2278116945	
CNAG_04408	4	6.42838149505	11.9982091982	
CNAG_01929	0	5.01739248406	10.7868674535	
CNAG_01929	1	5.84778184778	12.083028083	
CNAG_01438	0	5.84778184778	12.9453805454	
CNAG_01438	1	6.45101071768	10.2941256275	
CNAG_01438	2	7.3851037851	13.5320580654	
CNAG_01438	3	6.34367114367	14.2577669244	
CNAG_01438	4	5.4071360738	11.4233075566	
CNAG_01438	5	5.42395875729	12.8464523131	
CNAG_04159	0	5.30538597205	11.236955637	
CNAG_04159	1	5.4071360738	11.0373626374	
CNAG_04159	2	6.15303215303	13.772676706	
CNAG_04159	3	5.38499525166	12.6241215575	
CNAG_04159	4	7.17889024556	12.3703703704	
CNAG_04159	5	6.01231854565	12.5279066612	
CNAG_06447	0	5.22431149098	11.6189390856	
CNAG_06447	1	6.76309862977	9.68465608466	
CNAG_06447	2	5.22431149098	12.3629900963	
CNAG_06447	3	6.37004477004	9.60640347307	
CNAG_06447	4	6.34367114367	11.7152625153	
CNAG_00383	0	5.8265635599	10.8123728124	
CNAG_00383	1	5.47019400353	10.2277574278	
CNAG_00383	2	8.9578618912	13.0072446072	
CNAG_00383	3	6.47537647538	12.8257766924	
CNAG_00383	4	6.03011803012	11.1661375661	
CNAG_00383	5	6.19601139601	12.490625424	
CNAG_00383	6	7.20043413377	11.4450685117	
CNAG_00383	7	6.4824311491	12.6032288699	
CNAG_00383	8	6.92692986026	11.859015059	
CNAG_00383	9	5.4071360738	12.4181250848	
CNAG_00383	10	4.59796499796	12.4800976801	
CNAG_00383	11	7.26213539547	10.9024555691	
CNAG_00383	12	6.59270112603	12.7550671551	
CNAG_00383	13	7.3221001221	13.0773572107	
CNAG_00383	14	6.40553520554	10.4989282323	
CNAG_00383	15	6.63578890246	12.5001221001	
CNAG_00383	16	5.61638854972	13.5788359788	
CNAG_00383	17	5.42395875729	12.7143128476	
CNAG_00383	18	5.35162121829	10.1197123864	
CNAG_00383	19	5.34288427622	10.8865554199	
CNAG_00383	20	6.51075837743	8.53620946954	
CNAG_00383	21	5.92983312983	12.7921313255	
CNAG_00383	22	5.69925383259	11.5148555149	
CNAG_00383	23	6.69591642925	11.4159272826	
CNAG_00387	0	7.71591371591	12.7291819292	
CNAG_00387	1	6.18201058201	13.736318003	
CNAG_00387	2	6.25771265771	12.2898385565	
CNAG_00387	3	7.00800434134	13.5411748745	
CNAG_00386	0	6.42740469407	12.5265499932	
CNAG_00386	1	5.84778184778	11.1394926062	
CNAG_00386	2	5.90280830281	10.8547008547	
CNAG_00386	3	5.59701533035	11.9104056437	
CNAG_07177	0	6.84759191426	12.4868810202	
CNAG_07177	1	6.71686338353	13.5527336861	
CNAG_07177	2	6.50945597612	10.6023063356	
CNAG_00384	0	5.78032831366	12.8978971646	
CNAG_00384	1	8.84384751051	13.3683353683	
CNAG_00384	2	6.06919006919	12.769664903	
CNAG_00384	3	6.86620539954	13.0840862841	
CNAG_00384	4	7.2336996337	13.6113960114	
CNAG_00384	5	9.3988332655	10.7024827025	
CNAG_00384	6	6.36130782797	13.4909238909	
CNAG_00384	7	6.89730023063	12.5113553114	
CNAG_00384	8	4.89008275675	12.5348528015	
CNAG_00384	9	5.17758784425	10.6571699905	
CNAG_00389	0	6.55569122236	9.66332926333	
CNAG_00389	1	5.84778184778	14.1137973138	
CNAG_00388	0	6.36581196581	13.3838556505	
CNAG_00388	1	5.49233482567	11.4530457197	
CNAG_00388	2	5.05076651743	13.3093474427	
CNAG_00388	3	5.38499525166	12.2629765296	
CNAG_00388	4	5.49233482567	8.66357346357	
CNAG_03386	0	5.95061728395	12.8696784697	
CNAG_03386	1	5.61069054402	9.92342965676	
CNAG_03386	2	7.55425315425	12.9385972053	
CNAG_03386	3	7.05375118708	13.7494505495	
CNAG_03386	4	5.35162121829	11.5699905033	
CNAG_03386	5	6.4824311491	13.1522995523	
CNAG_03386	6	7.17964997965	10.2361687695	
CNAG_03387	0	5.36502509836	10.7936507937	
CNAG_03384	0	4.89008275675	12.23665717	
CNAG_03385	0	5.42395875729	13.5905033238	
CNAG_03385	1	5.8265635599	9.37663817664	
CNAG_03385	2	5.78032831366	11.4540767874	
CNAG_03382	0	5.61638854972	11.0004070004	
CNAG_03382	1	5.51181657848	13.5054673721	
CNAG_03382	2	8.98559218559	12.7237552571	
CNAG_03382	3	6.62205942206	13.5985347985	
CNAG_03382	4	5.17758784425	11.158974359	
CNAG_03382	5	5.67711301045	13.3453805454	
CNAG_03382	6	5.8908696242	13.7032695699	
CNAG_03382	7	5.80393433727	12.8650657984	
CNAG_03382	8	6.05128205128	13.702672636	
CNAG_03382	9	5.67711301045	12.5001763668	
CNAG_03382	10	6.30156016823	12.8028218695	
CNAG_03382	11	6.7572378239	11.3459232126	
CNAG_03382	12	6.30058336725	13.5187627188	
CNAG_03382	13	5.49233482567	11.3434812101	
CNAG_03382	14	5.05076651743	12.8175281509	
CNAG_03382	15	6.70394790395	13.0414326414	
CNAG_03382	16	5.38499525166	13.3452720119	
CNAG_03382	17	6.01231854565	13.6477547144	
CNAG_03383	0	6.63578890246	13.2069461403	
CNAG_03383	1	5.44609957943	12.6620539954	
CNAG_03383	2	6.7572378239	12.4300094967	
CNAG_03383	3	5.98958078958	10.890625424	
CNAG_03383	4	7.36421109754	10.1669244336	
CNAG_03383	5	7.49195495862	10.2435490435	
CNAG_03383	6	5.95061728395	11.1604395604	
CNAG_03380	0	5.75818749152	13.1795414462	
CNAG_03380	1	5.46970560304	10.2422466422	
CNAG_03380	2	5.46970560304	13.7067969068	
CNAG_03381	0	6.6014380681	10.4808574142	
CNAG_03381	1	7.67662460996	13.0658526659	
CNAG_03381	2	7.28042328042	12.2508207842	
CNAG_03381	3	6.44238230905	10.6778998779	
CNAG_03381	4	5.59701533035	11.1449192783	
CNAG_03381	5	8.96947496947	11.0775200109	
CNAG_03381	6	5.38499525166	10.9779948447	
CNAG_03381	7	6.59270112603	13.1922398589	
CNAG_03388	0	6.40477547144	13.214977615	
CNAG_03388	1	5.49233482567	9.42406729073	
CNAG_03388	2	7.42477275811	13.5788902456	
CNAG_03388	3	6.40553520554	11.5074209741	
CNAG_03388	4	6.57245963913	10.6634649301	
CNAG_03388	5	5.22431149098	11.3830416497	
CNAG_03388	6	5.61638854972	13.3257359924	
CNAG_03389	0	5.22431149098	12.1672500339	
CNAG_03389	1	5.59701533035	10.2423551757	
CNAG_03389	2	5.42395875729	13.1847510514	
CNAG_03389	3	6.44238230905	13.5474698141	
CNAG_03389	4	5.22431149098	13.4041514042	
CNAG_03389	5	5.35162121829	10.7725953059	
CNAG_03389	6	4.93219373219	13.9467643468	
CNAG_03389	7	6.25771265771	12.9991045991	
CNAG_07715	0	5.4071360738	13.8153846154	
CNAG_07715	1	5.55664088997	11.2445529779	
CNAG_07715	2	5.30538597205	13.2071632072	
CNAG_07717	0	5.8908696242	12.3628815629	
CNAG_07717	1	5.75818749152	12.3101343101	
CNAG_07717	2	5.67808981142	10.2845746846	
CNAG_07717	3	5.59701533035	8.40955094288	
CNAG_07717	4	5.46970560304	13.0137566138	
CNAG_07717	5	5.34288427622	13.0463166463	
CNAG_07717	6	6.84759191426	12.8988196988	
CNAG_07716	0	6.88991995659	11.1863247863	
CNAG_07716	1	8.5148283815	11.7300773301	
CNAG_07711	0	6.07130647131	12.7013973681	
CNAG_07711	1	6.07130647131	12.7013973681	
CNAG_07710	0	6.63578890246	12.6360602361	
CNAG_07710	1	8.15650522317	11.557997558	
CNAG_07710	2	6.55520282187	10.355664089	
CNAG_07713	0	6.86463166463	13.8587979921	
CNAG_07713	1	6.96567629901	11.6426536427	
CNAG_07712	0	6.5444037444	11.1807353141	
CNAG_07712	1	5.61638854972	13.2511192511	
CNAG_07712	2	6.93279066612	9.50818070818	
CNAG_07712	3	6.42838149505	12.5964455298	
CNAG_07712	4	6.46452313119	13.7527065527	
CNAG_07719	0	5.93124406458	9.32530185864	
CNAG_07719	1	6.30058336725	11.6838963506	
CNAG_07719	2	6.26406186406	13.2727174061	
CNAG_07719	3	8.93756613757	13.8866910867	
CNAG_07719	4	5.98958078958	13.6044498711	
CNAG_07719	5	6.83125763126	10.8193189527	
CNAG_07719	6	5.84778184778	13.077302944	
CNAG_07719	7	5.55664088997	12.840645774	
CNAG_07718	0	4.93219373219	12.7017772351	
CNAG_07718	1	5.97020757021	12.6553791887	
CNAG_07718	2	4.93219373219	12.7013973681	
CNAG_07718	3	10.1664902998	10.9473341473	
CNAG_07718	4	5.44609957943	13.5760683761	
CNAG_07718	5	6.3102971103	8.40482973816	
CNAG_07718	6	5.89575362909	11.4405643739	
CNAG_07718	7	6.07130647131	13.8227648894	
CNAG_07718	8	7.4328042328	10.1128205128	
CNAG_07718	9	7.10318816985	9.03709130376	
CNAG_07718	10	7.30619997287	10.1686067019	
CNAG_07718	11	5.35162121829	9.53422873423	
CNAG_07718	12	5.90850630851	10.7361280695	
CNAG_07718	13	5.95061728395	12.8911138244	
CNAG_07718	14	5.69925383259	11.4460453127	
CNAG_02389	0	6.32272418939	10.6332383666	
CNAG_02389	1	6.30156016823	13.5530050197	
CNAG_02389	2	5.34288427622	12.8385836386	
CNAG_02389	3	6.4741283408	12.1604666938	
CNAG_02389	4	7.63245149912	12.8383665717	
CNAG_02389	5	5.75818749152	12.6093067426	
CNAG_02389	6	6.06919006919	12.6309591643	
CNAG_02388	0	5.4071360738	13.2154660155	
CNAG_02388	1	6.48861755528	10.7156695157	
CNAG_02385	0	5.88500881834	11.3171618505	
CNAG_02385	1	5.8265635599	11.4530457197	
CNAG_02385	2	5.07290733957	10.6663410663	
CNAG_02385	3	6.51075837743	9.55816035816	
CNAG_02385	4	5.67808981142	12.5777235111	
CNAG_02385	5	5.80393433727	12.6027947361	
CNAG_02385	6	6.65695292362	13.5830687831	
CNAG_02385	7	5.90850630851	10.7016144349	
CNAG_02385	8	5.92983312983	13.7502102835	
CNAG_02385	9	5.67808981142	11.2375525709	
CNAG_02385	10	4.59796499796	13.2014109347	
CNAG_02384	0	6.4824311491	12.9412562746	
CNAG_02387	0	7.05375118708	13.4548907882	
CNAG_02387	1	6.44514991182	13.5472527473	
CNAG_02387	2	6.78523945191	8.94717134717	
CNAG_02387	3	6.49800569801	10.5364808031	
CNAG_02387	4	6.45177045177	13.7100529101	
CNAG_02387	5	4.59796499796	13.3469000136	
CNAG_02387	6	7.05375118708	13.4548907882	
CNAG_02386	0	6.74215167549	9.62024148691	
CNAG_02381	0	6.63578890246	11.6940442274	
CNAG_02381	1	6.5498304165	12.9707231041	
CNAG_02381	2	5.05076651743	12.8175281509	
CNAG_02383	0	6.88454755121	9.35308641975	
CNAG_02383	1	6.0230633564	11.3329534663	
CNAG_02383	2	6.03581603582	10.8918192918	
CNAG_02382	0	4.93219373219	12.7355854023	
CNAG_02382	1	5.05076651743	13.7627458961	
CNAG_02382	2	6.09133089133	12.1268213268	
CNAG_06533	0	5.84875864876	12.3338488672	
CNAG_06533	1	6.61543888211	10.645014245	
CNAG_06533	2	6.26406186406	11.3823904491	
CNAG_06533	3	6.98830552164	13.2155202822	
CNAG_06533	4	5.44609957943	13.9897978565	
CNAG_06533	5	5.42395875729	13.5261972595	
CNAG_06533	6	6.01231854565	12.8402116402	
CNAG_06533	7	5.44609957943	12.8548636549	
CNAG_06533	8	5.55664088997	13.5333062	
CNAG_06533	9	6.36581196581	12.8475919143	
CNAG_06533	10	5.07290733957	13.5407407407	
CNAG_04471	0	5.30538597205	11.5836114503	
CNAG_04471	1	6.59270112603	13.5413919414	
CNAG_04471	2	5.4071360738	13.4046940714	
CNAG_04471	3	6.4741283408	10.8340795007	
CNAG_05438	0	5.93124406458	9.74228734229	
CNAG_05438	1	7.27526794193	11.2092796093	
CNAG_05439	0	7.221001221	11.0801248135	
CNAG_05439	1	6.46479446479	12.2428435762	
CNAG_05439	2	6.03581603582	10.2441459775	
CNAG_05439	3	5.01739248406	11.6275674942	
CNAG_05439	4	6.80059693393	12.602631936	
CNAG_05439	5	5.59701533035	10.6513634514	
CNAG_05436	0	6.36130782797	12.6724189391	
CNAG_05437	0	5.98388278388	13.3826617827	
CNAG_05437	1	5.01739248406	11.445991046	
CNAG_05434	0	5.30538597205	12.450359517	
CNAG_05434	1	6.18298738299	12.6621082621	
CNAG_05435	0	5.90850630851	13.3322479989	
CNAG_05435	1	7.50345950346	8.70264550265	
CNAG_05435	2	6.38344865012	12.3703161036	
CNAG_05432	0	9.27770994438	10.9580246914	
CNAG_05432	1	6.71952245286	12.0459639126	
CNAG_05432	2	7.92435219102	9.73762040429	
CNAG_05430	0	5.4071360738	13.5146927147	
CNAG_05430	1	5.34288427622	12.7149640483	
CNAG_05430	2	6.96334283001	13.5611992945	
CNAG_05431	0	4.59796499796	12.410690544	
CNAG_05431	1	4.59796499796	11.0694885362	
CNAG_03658	0	7.18106091439	11.0812101479	
CNAG_03659	0	4.59796499796	11.7294803961	
CNAG_03659	1	7.16575769909	10.5355582689	
CNAG_03659	2	5.4071360738	12.1678469678	
CNAG_03659	3	7.76057522724	8.91059557726	
CNAG_03659	4	5.8908696242	12.9023470357	
CNAG_03659	5	6.83652150319	11.3044634378	
CNAG_03659	6	4.59796499796	12.4039614706	
CNAG_03659	7	4.97115723782	12.8952380952	
CNAG_03659	8	5.36502509836	12.535341202	
CNAG_03659	9	5.4071360738	10.7790530457	
CNAG_06448	0	5.35162121829	11.0223307557	
CNAG_06448	1	5.67711301045	12.5621489621	
CNAG_06448	2	6.43174603175	8.70231990232	
CNAG_06448	3	5.30538597205	12.6039343373	
CNAG_06449	0	5.78032831366	12.3628815629	
CNAG_06449	1	5.98388278388	13.7931895265	
CNAG_06449	2	7.13482566816	11.158377425	
CNAG_06449	3	6.22097408764	11.0067562068	
CNAG_06449	4	5.80442273776	11.0435490435	
CNAG_06449	5	5.46970560304	12.4135666802	
CNAG_06449	6	6.13989960657	10.5345814679	
CNAG_06449	7	7.13482566816	12.2892416226	
CNAG_06449	8	7.63532763533	13.3251390585	
CNAG_06449	9	7.57351784018	12.2504951838	
CNAG_03650	0	5.47019400353	10.5076109076	
CNAG_03123	0	7.90546737213	12.450956451	
CNAG_03123	1	5.4071360738	11.2092796093	
CNAG_03652	0	6.40477547144	13.453968254	
CNAG_03652	1	5.8908696242	13.1393840727	
CNAG_03652	2	6.50945597612	13.318627052	
CNAG_03652	3	7.4175010175	13.0840862841	
CNAG_03652	4	6.09133089133	10.7089404423	
CNAG_06441	0	8.86414326414	13.3257902591	
CNAG_06441	1	6.26720933388	11.4524487858	
CNAG_06441	2	5.78032831366	10.4579025912	
CNAG_06441	3	5.8265635599	11.2159001492	
CNAG_06441	4	5.84778184778	12.7172432506	
CNAG_06441	5	4.97115723782	12.4796092796	
CNAG_06441	6	6.62911409578	10.8043956044	
CNAG_06441	7	4.59796499796	10.8600732601	
CNAG_06441	8	5.4071360738	13.4046940714	
CNAG_06441	9	5.36502509836	11.4101207435	
CNAG_06441	10	7.14068647402	11.6201329535	
CNAG_06441	11	7.54253154253	13.4697598698	
CNAG_06441	12	5.05076651743	13.8802333469	
CNAG_06441	13	6.15303215303	10.382309049	
CNAG_06441	14	5.75818749152	11.9373219373	
CNAG_06446	0	5.22431149098	12.3680911681	
CNAG_06446	1	5.97020757021	13.2374983042	
CNAG_03655	0	5.55664088997	11.5842083842	
CNAG_03655	1	6.18298738299	13.9830687831	
CNAG_03655	2	6.30443630444	13.409035409	
CNAG_03655	3	6.3826346493	13.9150725817	
CNAG_03655	4	4.93219373219	13.2080857414	
CNAG_06444	0	7.49428842762	8.38149504816	
CNAG_06444	1	5.07290733957	12.3703161036	
CNAG_03125	0	5.34288427622	13.7560168227	
CNAG_03125	1	6.09133089133	12.4811830145	
CNAG_03125	2	6.41183014516	11.0659611993	
CNAG_03125	3	7.93786460453	11.5777506444	
CNAG_03125	4	6.09160222494	13.4042599376	
CNAG_02529	0	6.50945597612	12.6021435355	
CNAG_02529	1	6.44238230905	12.6239044906	
CNAG_02528	0	7.14068647402	10.6951024284	
CNAG_02528	1	5.55664088997	10.4921448921	
CNAG_02528	2	5.55664088997	10.4921448921	
CNAG_02520	0	7.04571971239	11.2621353955	
CNAG_02520	1	6.67377560711	13.3088047755	
CNAG_02520	2	5.67711301045	12.9921041921	
CNAG_02520	3	6.13089133089	13.7916700583	
CNAG_02523	0	6.68376068376	13.1204449871	
CNAG_02523	1	5.67808981142	13.2081942749	
CNAG_02523	2	6.4881291548	13.0138108805	
CNAG_02523	3	5.84778184778	13.3321937322	
CNAG_02523	4	5.36502509836	13.4049111382	
CNAG_02523	5	6.36130782797	12.2579839913	
CNAG_02523	6	6.63578890246	12.8390177724	
CNAG_02523	7	5.35162121829	11.3476597477	
CNAG_02523	8	4.89008275675	12.7305385972	
CNAG_02523	9	5.35162121829	11.3476597477	
CNAG_02522	0	5.22431149098	11.9900149233	
CNAG_02522	1	5.61638854972	10.7784561118	
CNAG_02522	2	5.97682811016	11.0357346357	
CNAG_02522	3	6.86045312712	12.2927689594	
CNAG_02525	0	6.05128205128	13.3968253968	
CNAG_02525	1	5.90850630851	12.3680911681	
CNAG_02525	2	6.67377560711	13.7553113553	
CNAG_02525	3	6.4741283408	11.1138244472	
CNAG_02525	4	7.74369827703	12.7285849953	
CNAG_02525	5	4.89008275675	12.7861077194	
CNAG_02525	6	7.46970560304	11.3329534663	
CNAG_02525	7	6.69591642925	12.528340795	
CNAG_02525	8	6.41183014516	11.382987383	
CNAG_02525	9	6.44238230905	12.2623795957	
CNAG_02525	10	6.35560982228	10.984344051	
CNAG_02525	11	6.59270112603	12.6241758242	
CNAG_02524	0	5.67808981142	13.1654320988	
CNAG_02524	1	5.97606837607	10.11336318	
CNAG_02524	2	7.61779948447	10.5966083299	
CNAG_02524	3	6.00944240944	12.922317189	
CNAG_02524	4	6.76261022928	11.0203771537	
CNAG_02524	5	5.8265635599	11.5153981821	
CNAG_02524	6	5.35162121829	10.2442002442	
CNAG_02527	0	6.80548093881	11.7364808031	
CNAG_02527	1	5.4071360738	12.3343372677	
CNAG_02527	2	5.44609957943	11.3820648487	
CNAG_02527	3	6.83125763126	11.508017908	
CNAG_02527	4	5.49233482567	10.7175688509	
CNAG_02527	5	7.40214353548	13.1654320988	
CNAG_02527	6	5.30538597205	10.4864468864	
CNAG_02527	7	7.04441731108	12.2050739384	
CNAG_02527	8	5.55078008411	10.2052367386	
CNAG_02527	9	6.32370099037	12.8117216117	
CNAG_02527	10	6.3826346493	13.1729209063	
CNAG_02527	11	6.00944240944	13.3452720119	
CNAG_02527	12	6.36130782797	12.9091303758	
CNAG_02526	0	6.18298738299	13.5708587709	
CNAG_02526	1	5.34288427622	13.3814136481	
CNAG_02526	2	6.74215167549	10.7253832587	
CNAG_02526	3	6.03158323158	13.535639669	
CNAG_04473	0	5.69925383259	13.4116944784	
CNAG_04473	1	7.57205263872	13.3383258717	
CNAG_04473	2	6.59270112603	12.7550128883	
CNAG_04473	3	5.78032831366	10.1258987926	
CNAG_04473	4	5.8265635599	8.91059557726	
CNAG_04473	5	6.63481210148	13.5597340931	
CNAG_04473	6	5.22431149098	12.4869352869	
CNAG_04473	7	6.84525844526	9.0735042735	
CNAG_04473	8	6.05128205128	11.946330213	
CNAG_04473	9	5.51181657848	14.1124406458	
CNAG_04473	10	5.75818749152	13.1729209063	
CNAG_05380	0	6.69081535748	13.7459232126	
CNAG_05380	1	4.93219373219	10.7032424366	
CNAG_05380	2	5.44609957943	13.6544837878	
CNAG_05380	3	6.13989960657	13.1966354633	
CNAG_05380	4	5.49233482567	11.2030932031	
CNAG_05380	5	6.05128205128	13.9824175824	
CNAG_05380	6	5.88500881834	11.9304843305	
CNAG_05380	7	7.41088047755	9.36773843441	
CNAG_05380	8	7.00800434134	13.9304300638	
CNAG_05380	9	6.62911409578	12.1668159001	
CNAG_05380	10	5.51181657848	10.5737620404	
CNAG_05380	11	6.93279066612	11.0848460182	
CNAG_05380	12	5.34288427622	13.0496269163	
CNAG_05380	13	5.88500881834	13.006322073	
CNAG_05381	0	5.69925383259	11.0437661104	
CNAG_05381	1	5.75818749152	12.6732872066	
CNAG_05381	2	5.34288427622	12.8253425587	
CNAG_05381	3	6.42555962556	12.458336725	
CNAG_05381	4	6.3826346493	12.5540632207	
CNAG_05381	5	5.22431149098	10.7239180573	
CNAG_05381	6	6.67377560711	10.4773300773	
CNAG_05381	7	5.07290733957	13.339628273	
CNAG_05383	0	6.43668430335	13.1915343915	
CNAG_05383	1	5.61638854972	13.6412969746	
CNAG_05383	2	6.50945597612	13.3169990503	
CNAG_05383	3	5.35162121829	11.3476597477	
CNAG_05384	0	5.36502509836	13.2156288156	
CNAG_05384	1	5.93124406458	10.4795007462	
CNAG_05384	2	5.17758784425	12.2898928232	
CNAG_05384	3	4.97115723782	13.0475647809	
CNAG_05384	4	8.24224664225	13.5055759056	
CNAG_05384	5	6.50945597612	12.7840998508	
CNAG_05384	6	5.46970560304	11.5270655271	
CNAG_05385	0	6.01231854565	10.4660968661	
CNAG_05385	1	5.98958078958	13.2505223172	
